from,to
4210,1757
4210,2287
4210,5395
4210,1961
4210,227
4210,5266
4210,3105
4210,591
4210,300
4210,1753
4210,3986
4210,2742
4210,5778
4210,966
4210,4509
4210,6063
4210,128
4210,2111
4210,1582
4210,206
4210,3317
4210,3022
4210,636
4210,120
4210,974
4210,4571
4210,46
656,2832
3931,5553
6017,4273
6017,647
6017,3312
6017,5682
6017,3910
6017,2126
6017,703
6017,2907
6017,527
6017,4003
6017,925
6017,3813
6017,4496
6017,3394
6017,875
6017,5138
6017,3843
6017,5701
6017,2866
6017,1802
6017,5081
6017,1800
6017,6157
6017,1500
6017,4052
6017,4525
6017,5073
6017,4236
6017,2536
6017,253
6017,3598
6017,1485
6017,5931
6017,97
6017,2009
6017,5187
6017,2923
6017,1008
6017,589
6017,4616
6017,498
6017,2707
6017,759
6017,2186
6017,3360
6017,901
6017,858
2673,3769
2673,4383
2257,5030
2257,3797
2257,6142
4093,4986
3785,1987
753,5150
753,1170
5360,5272
5360,781
5360,2726
5360,761
5360,3539
5360,4537
5360,123
5360,89
5360,4241
5360,180
5360,198
5360,2989
5360,3903
5360,3342
5360,1449
5360,1368
5360,2699
5360,260
5360,4839
5360,6264
5360,4649
5360,1533
5360,682
5360,2357
5360,481
5360,283
5360,408
5360,5436
5360,4074
5360,5558
5360,1997
5360,4923
5360,1059
5360,883
5360,599
5360,4970
5360,4529
5360,4783
5360,2857
5360,291
5360,4906
5360,3873
5360,1682
5360,4730
5360,2457
5360,3115
4556,2042
4556,833
4556,4857
4556,2749
4556,655
4556,1272
4556,4914
4556,1927
4556,204
4556,1910
4556,2590
139,1977
4834,563
4834,2271
5978,3653
6085,2474
6085,4026
6085,4256
6085,550
2974,1335
2974,5452
16,5884
16,4988
16,436
16,4038
1397,2144
5637,4277
6207,3120
84,5693
84,4885
84,908
5416,4643
5674,892
1945,1102
1824,3653
4958,2166
4958,5183
4958,3662
3143,6175
3143,1223
3495,6175
3495,3769
4260,5968
4260,6164
4260,5335
4260,3755
4260,4553
4260,2629
4260,1504
4260,5200
4260,3316
3976,2822
1859,2292
1859,4613
1859,5729
1859,2703
1859,5267
1859,2007
1859,3969
1859,1599
1859,5125
1859,3684
1859,3585
1859,5677
1859,784
1859,817
1859,30
1859,3489
1859,448
1859,308
1859,5687
1859,2157
1859,2058
1564,600
6281,4779
2576,1377
4436,2250
4436,1367
667,1067
667,6253
5101,1333
5101,6000
5101,2934
5101,3265
5101,3147
5101,5544
5101,795
5101,3449
5101,4044
5101,145
5101,5169
5101,6215
5101,5519
5101,5065
5101,3615
5101,5922
5101,1514
5101,4729
5101,4723
5101,3712
5101,5282
5746,370
5746,4137
5746,6220
3181,6070
3181,1317
2035,4210
5517,5687
4310,4643
1168,3114
1168,4857
1168,194
1168,5200
5445,1744
5445,4134
5445,3319
5174,4168
5174,6242
5174,4883
5174,1370
5174,1200
5174,3274
5174,843
5174,4907
5174,2398
5174,3133
5174,3906
5174,2887
5174,499
5174,2134
5174,5679
5174,5852
5174,2746
5174,5565
5174,221
5174,5145
5174,5246
5174,3751
5174,278
5174,4602
5174,1163
5174,6023
5174,1964
5174,527
5174,2956
5174,4037
5174,5990
5174,5335
5174,4039
5174,2231
5174,6160
5174,5775
5174,5255
5174,864
5174,1864
5174,465
5174,3467
5174,3967
5174,3512
5174,5421
5174,761
5174,2148
5174,6017
5174,1921
5174,2244
5174,3683
5174,5409
5174,2046
5174,4634
5174,2842
5174,3970
5174,3554
5174,3575
5174,1320
5174,617
5174,3843
5174,1316
5174,6287
5174,353
5174,1267
5174,1977
5174,671
5174,5195
5174,1882
5174,1507
5174,848
5174,3625
5174,1532
5174,4601
5174,993
5174,1061
5174,3234
5174,1049
5174,1338
5174,5196
5174,1005
5174,473
5174,4335
5174,2120
5174,4111
5174,5537
5174,2535
5174,5652
5174,2788
5174,5626
5174,2536
5174,1443
5174,2190
5174,6171
5174,208
5174,5085
5174,634
5174,4637
5174,2259
5174,5658
5174,1520
5174,4294
5174,1318
5174,3218
5174,4844
5174,2409
5174,2013
5174,953
5174,5996
5174,1159
5174,6149
5174,3078
5174,2879
5174,3435
5174,95
5174,4850
5174,5558
5174,5636
5174,2384
5174,2747
5174,2551
5174,5979
5174,5732
5174,3626
5174,1008
5174,680
5174,1463
5174,3063
5174,1629
5174,6121
5174,4616
5174,5621
5174,407
5174,4866
5174,1990
5174,3805
5174,2526
5174,3033
5174,2707
5174,5083
5174,4166
5174,4786
5174,5976
5174,1891
5174,898
5174,1686
5174,4045
5174,809
5174,2619
5174,88
456,6074
6012,319
6012,3002
6012,2665
6012,5762
6012,323
6012,5692
6012,3163
6012,5234
6012,2780
6012,3183
6012,2929
6012,1951
6012,2885
6012,2079
6012,2185
6012,5964
6012,490
6012,4663
6012,2084
6012,1678
6012,2651
6012,1695
6012,3065
6012,2414
6012,5332
6012,4312
6012,179
6012,764
6012,3609
6012,3466
6012,4713
6012,1775
6012,2055
6012,494
6012,5182
1428,2006
452,5066
452,1111
3282,3745
503,4659
503,1987
503,3785
503,2025
503,40
5954,2818
5954,6017
5954,149
5954,3843
5954,5146
5954,2951
5954,1768
5954,1081
5954,4317
5954,3013
5954,3007
1602,1887
5873,3332
1607,367
1607,5546
1607,5338
1607,828
1607,240
1607,968
1607,1257
1607,601
1607,630
1607,2675
1607,5103
1607,3269
999,698
999,5800
999,76
999,3083
999,2231
999,5399
999,4314
999,1113
999,5478
999,5977
999,4347
999,1652
999,3683
999,1094
999,808
999,4011
999,1564
999,531
999,2334
999,897
999,3957
999,5013
999,4685
999,2493
999,5493
999,2412
999,6099
999,5479
999,144
999,5822
999,5304
999,3810
999,2651
999,4973
999,5697
999,1482
999,3690
999,1132
999,5685
999,3402
999,4787
999,307
999,400
999,74
999,943
999,2433
999,2294
999,2462
999,1647
999,81
999,1719
999,1654
999,1010
999,2348
999,2242
999,4193
999,5386
999,3427
999,4316
999,3706
999,5558
999,3299
999,4268
999,1350
999,6258
999,2128
999,1395
999,2552
999,136
999,2567
999,4697
999,3632
999,197
999,5011
999,4245
999,2056
999,665
999,3648
999,446
999,3879
999,288
999,5153
2960,2006
5737,5030
5269,2775
1834,2575
6285,803
6285,3171
6285,5506
5461,3120
5461,5052
5461,5921
5461,1429
5461,4044
5461,730
3724,2822
2183,6117
2183,4337
2183,3920
2183,649
2183,5232
2183,3608
2183,13
2183,4629
2183,2510
2183,6197
2183,2744
2183,2176
2183,3674
2183,3258
2183,844
2183,6041
2183,395
2183,5
2183,3800
2183,3700
2183,3150
2183,5265
2183,4707
2183,2817
2183,1019
2183,5999
2183,4536
2183,5368
2183,5056
2183,2938
2183,4188
2183,6027
2183,3946
2183,585
2183,3720
2183,1596
2183,3049
2183,1952
2183,5719
2183,1932
2183,4873
2183,6136
2183,3520
2183,2413
2183,2135
2183,5670
2183,3203
2183,1746
2183,6138
2183,5920
2183,1105
2183,315
2183,4015
2183,3460
2183,5205
2183,3248
2183,2205
4913,6090
4913,4067
573,649
573,3810
573,1025
573,3819
573,4873
573,2127
3102,3769
3251,3904
4057,2271
4057,3359
4057,2442
4057,3095
3789,1223
2588,1615
1296,2006
973,4314
973,3296
973,5441
1829,436
6268,5929
6268,4671
6268,5259
6268,4530
6268,4729
6268,550
6268,980
6268,3536
6268,478
6268,140
6268,3039
6268,2628
6268,5428
4793,3725
4793,3772
4793,5320
4793,2849
4793,5934
4793,3870
4793,5891
4793,5420
4793,870
4793,6012
4793,4632
4793,2122
4793,6152
4793,2717
4793,4536
4793,5902
4793,4012
4793,3387
4793,1197
4793,5620
4793,2714
4793,6120
4793,1217
4793,3956
694,2006
3965,6010
3965,1667
3965,677
4563,5374
4563,5434
1657,5929
1657,0
1657,2099
1657,2445
1657,1405
1657,5606
1657,5853
1657,5564
4437,1066
4437,5185
1655,4513
1655,3699
1655,2254
65,5569
5617,942
5617,3547
4528,5018
4528,1615
4528,4322
4528,2604
4528,5340
4528,4342
4528,1390
4528,1609
4528,5412
4528,5378
4528,6217
4528,3116
4528,4044
4528,5519
4528,4485
4528,5549
4528,277
4528,3282
4528,5693
4528,3140
4528,3152
4528,466
4528,1317
4528,3260
4528,4966
4528,5575
4528,453
4528,1499
4528,4064
4528,33
4528,4748
4528,2791
4528,460
1211,2822
1471,2010
1471,5533
3974,5079
3974,1829
3974,3710
3974,4515
2137,4643
1954,3333
1954,805
1954,4648
1954,5012
1954,4518
1954,1275
1954,5094
1954,3038
1954,1957
1954,6248
1954,2978
6182,5037
6182,1309
909,2448
909,35
292,1667
94,2154
94,550
94,6104
94,2177
94,3849
94,2101
4443,151
4443,4507
4443,398
2362,4210
1943,698
1971,576
1971,1935
1971,2218
111,2351
111,6086
6033,482
564,754
564,4397
564,2013
4660,2749
4414,3275
4414,3762
1378,3120
1378,5872
1378,5277
1378,4966
1378,4983
1378,5573
2324,5251
2840,3553
2840,6266
2840,3557
2840,6100
2840,3652
2840,6103
2840,4738
2840,4207
2155,5610
2155,940
2155,4344
2155,4246
4617,297
3214,3249
3214,2006
3214,3661
3214,1958
3214,2509
5653,6001
5653,130
5653,5286
5653,3783
5653,559
5653,2137
5653,71
5653,4554
6004,331
2565,5968
2024,6208
2024,5905
4719,71
4106,3806
4106,2146
4106,550
4106,251
4106,4966
4106,3794
3457,5174
1900,3572
1900,4067
2304,3820
2304,4318
2304,488
4269,1776
4269,2178
4269,697
4269,892
4269,2825
4269,205
4269,5935
4269,2405
4269,2740
4269,2158
4269,1534
4269,621
4269,1934
4269,3644
4269,5434
4269,2973
4269,736
4269,7
4269,1515
4269,846
4269,6057
4269,4855
4269,5239
4269,3167
4269,5566
4269,20
4269,5840
4269,328
4269,264
4269,2902
4269,4554
4269,4989
4269,1714
4269,5583
3955,5462
3955,1730
3955,977
3955,841
3955,4381
3955,4929
3955,1894
838,3950
838,1127
838,1126
3532,2822
3532,1667
3532,5317
1401,3653
623,3664
623,2350
623,4576
6172,5353
5127,2445
5127,308
5274,512
3784,2900
5071,3376
5071,4067
219,2783
219,4948
219,3037
219,1901
219,4088
219,1145
219,499
219,1592
219,3759
219,2400
219,2610
219,1424
219,5246
219,3765
219,3261
219,299
219,1460
219,4747
219,2430
219,692
219,3036
219,2540
219,4479
219,37
219,5255
219,2646
219,5614
219,4005
219,48
219,5219
219,77
219,5275
219,2396
219,2142
219,4512
219,830
219,2226
219,430
219,1150
219,597
219,3292
219,484
219,2383
219,3477
219,3125
219,2955
219,3246
219,4451
219,1984
219,6094
219,855
219,2271
219,1814
219,1360
219,5105
219,3417
219,1229
219,3825
219,5723
219,1613
219,913
219,1897
219,3672
219,2897
219,458
219,2503
219,4766
219,1680
219,2946
219,3741
219,375
219,2679
219,161
219,5790
219,876
219,3127
219,2837
219,6073
219,3963
219,2853
219,2674
219,2662
219,4050
219,2293
219,2667
219,83
219,5287
219,4261
219,1077
2367,3233
1798,5631
1798,5569
1798,1167
2124,5721
5437,2739
5437,4503
5223,4872
5223,2041
5223,463
5223,3559
5223,330
5223,1154
5223,3298
5223,2532
2858,2004
2858,4402
2858,3476
5036,2908
1176,5030
1454,3572
1454,2739
1454,3088
1454,5927
1332,5030
1332,1158
4327,3490
4327,4252
4327,1205
4327,617
4327,2417
4327,2261
4327,965
4327,3812
4327,3874
4327,4489
4327,158
4327,4312
4327,1940
4327,2208
4327,1481
4327,3494
4327,5558
4327,3857
4327,1490
4327,3975
4327,4926
4327,2392
4327,2459
4327,3707
4327,1409
4327,4681
3438,3761
5107,5183
5107,3572
5107,1227
959,4569
1821,892
1821,1615
229,3507
229,3640
229,2301
229,3615
229,478
4433,4911
3950,4943
3950,4778
3950,4655
3950,1346
3950,6031
3950,3131
3950,5618
3950,3066
3950,4781
3950,3277
625,1305
625,4224
252,1241
252,3504
151,3572
258,2559
6037,2587
5098,365
4952,3487
980,1760
4676,2466
4007,4611
2325,3769
2539,3091
1805,3664
1805,6241
1805,182
1805,2931
1805,3601
4604,698
4604,611
4604,525
4604,5031
4604,5591
4604,6188
4604,865
4604,5266
4604,3347
4604,1389
4604,1486
4604,4489
4604,4707
4604,5982
4604,5859
4604,298
4604,2288
4604,2323
4604,6046
4604,604
4604,3119
4604,1541
4604,5808
4604,1029
4604,914
4604,1974
4604,241
4604,3224
4604,3278
4604,3728
4604,2921
4604,5299
4604,4582
4604,4545
4604,2585
4604,2945
4604,3860
4604,4171
4604,829
4604,2406
4604,3811
2988,5037
22,5121
22,3769
22,5569
22,884
22,1470
22,1785
22,5696
22,3077
22,3410
22,2607
22,4493
22,4051
22,819
22,4320
22,4647
492,3318
492,2964
492,1617
492,5076
492,1754
492,330
492,228
492,2519
492,5989
492,5334
492,4150
492,4628
492,232
492,1983
492,765
492,2873
492,375
492,4033
1576,3769
3536,5018
3536,779
3536,1792
3536,4849
3536,2949
3536,3094
3536,2247
3536,5806
3536,991
3536,2311
3536,2632
3536,700
3536,5125
3536,5804
3536,1937
3536,5905
3536,5452
3536,1748
3536,4439
3536,4331
3536,4935
3536,3214
3536,4407
3536,165
3536,5656
3536,2498
369,5257
4140,1334
5235,5298
5235,4573
5235,2803
5235,5340
5235,5970
5235,1445
5235,2418
5235,5434
5235,1832
5235,5864
5235,2461
5235,5128
5235,3210
5235,421
5235,3233
5235,2240
5235,1750
5235,2319
5235,1958
5235,5688
4087,1618
4087,3757
86,5037
86,732
4552,2034
4552,4588
4552,3249
4552,3314
4552,2782
4552,5014
4552,374
4552,5163
2212,264
3944,3769
5033,1334
4789,418
2738,1286
2738,2006
1334,3123
1334,4276
1334,4538
1334,507
1334,896
1334,268
1334,905
1334,213
1334,2843
1334,4814
1334,5498
1334,1929
1334,5655
1334,4258
1334,5713
1334,3818
1334,3637
1334,64
1334,238
1334,5515
1334,1106
1334,2863
1334,2521
1334,305
1334,1689
1334,2118
1334,5749
1334,4355
1334,3373
1334,4096
1334,2709
1334,2649
1334,4621
1334,5754
1334,2758
1334,1762
1334,458
1334,2774
1334,2847
1334,1543
1334,4938
1334,1979
1334,6232
1334,766
1334,2998
1334,1175
1334,579
1334,6186
364,4503
364,3151
364,4067
4507,2739
348,4066
348,3071
348,2057
348,2505
348,2006
348,5693
348,5322
348,5687
348,5358
348,4748
3227,3769
3227,2788
390,5704
4288,3435
2596,1405
3588,2686
4429,330
344,3286
344,6176
344,3270
344,5598
344,5406
344,4881
344,2982
344,432
344,727
344,4499
344,1478
344,4472
344,2040
344,877
344,320
344,2734
344,972
344,2749
344,1711
344,673
344,2941
344,5118
344,3948
344,1299
344,2787
4445,3653
6260,6175
6260,2247
6260,3905
3084,698
3084,4458
4264,3932
4264,3832
4264,1915
3610,3120
1203,2217
1203,2221
1203,3991
1203,3952
1203,4138
3000,1989
5831,5710
5831,2168
5831,6072
5831,3736
871,4502
871,3706
5785,698
5785,5030
1494,4365
2436,2445
2436,1723
2436,5841
1807,1430
4062,184
478,394
3433,6020
2410,3653
4440,63
4440,4076
4440,2463
4440,5151
4440,4011
4440,4936
4440,3372
4440,1500
4440,119
4440,1019
4440,1359
4440,2115
4440,562
4440,5558
4440,2103
4440,4722
4440,2947
4440,1294
1327,3653
2256,3540
2256,350
2256,788
2256,438
1110,1701
863,5327
863,3233
4901,290
4901,4636
3371,5516
3371,4560
3371,469
3371,793
3371,4668
3371,4422
3371,4824
3371,3168
3371,3548
3371,3999
3371,1452
3371,6194
3371,2404
3371,1622
3371,996
3371,4309
3371,1004
3371,1740
3371,1236
3371,3385
3371,3776
3371,2903
3371,5032
3371,5370
3371,3154
3371,5786
3371,1276
3371,2308
3371,3099
3371,4060
3371,6112
3371,3665
3371,5069
3371,2237
3371,4942
3371,2347
3371,938
3371,3416
3371,5952
3371,4474
3371,18
3371,5346
3371,835
3371,224
3371,515
3371,52
3371,1433
3371,5362
3371,2001
3371,5769
3371,4999
3371,4027
3371,2107
3371,5594
3371,51
3371,1064
3371,5815
3371,3621
3371,4819
3371,3422
3371,6184
3371,3966
3371,6118
3371,4661
3371,6128
3371,5194
3371,4065
3371,2967
3371,4424
3371,695
3371,2382
3371,3184
3371,4887
3371,116
3371,495
3371,1208
3371,3442
3371,1009
3371,1062
3371,3696
3371,2063
3371,1053
3371,3324
3371,5509
3371,2138
3371,3109
3371,5263
3371,1042
3371,4107
3371,6179
3371,5312
3371,178
3371,3061
3371,1665
3371,4115
3371,1530
3371,138
3371,4619
3371,6162
3371,3112
3371,4089
3371,3990
3371,4148
3371,2518
3371,762
3371,415
3371,5793
3371,3881
3371,5167
3371,3954
3371,5868
3371,1510
3371,3288
3371,4080
3371,598
3371,939
3371,5093
3371,868
3371,390
3371,4933
3371,4291
3371,813
3371,2906
3371,4041
3371,3415
3371,1219
3371,1970
3371,3913
3371,1369
3371,3939
3371,1905
3371,2487
3371,4086
3371,2302
3371,2815
3371,6106
3371,970
3371,5404
3371,3869
3371,2927
3371,4239
3371,467
3371,1568
3371,1274
3371,3193
3371,3971
3371,188
3371,1506
3371,1825
3371,3461
3371,286
3371,4925
3371,5551
3371,1363
3371,711
3371,5834
3371,4350
3371,6224
3371,615
3371,2512
3371,109
3371,4944
3371,2090
3371,581
3371,985
3371,5139
3371,4359
3371,5673
3371,5367
3371,5720
3371,60
3371,570
3371,5879
3371,3340
3371,533
3371,952
3371,1047
3371,2909
3371,2984
3371,1442
3371,1455
3371,4720
3371,4421
3371,2359
3371,5388
3371,2653
3371,1197
3371,5752
3371,4827
3371,612
3371,2104
3371,1526
3371,5874
3371,4141
3371,3758
3371,5134
3371,3678
3371,5122
3371,5166
3371,6239
3371,4128
3371,2198
3371,3814
3371,4412
3371,247
3371,4664
3371,1765
3371,2262
3371,489
3371,341
3371,5906
3371,5744
3371,837
3371,1643
3371,5198
3371,1386
3371,6214
3371,2563
3371,4904
3371,1794
3371,4042
3371,5847
3371,6089
3371,85
3371,1414
3371,1124
3371,5665
3371,3733
3371,3895
3371,1054
3371,442
3371,3896
3371,3510
3371,3714
3371,5364
3371,6258
3371,5179
3371,4270
3371,5237
3371,31
3371,889
3371,1459
3371,5499
3371,930
3371,3243
3371,548
3371,4432
3371,5771
3371,1588
3371,4594
3371,5203
3371,1488
3371,5315
3371,3268
3371,3968
3371,4178
3371,5147
3371,574
3371,349
3371,3362
3371,2327
3371,2715
3371,21
3371,756
3371,487
3371,681
3371,5224
3371,1759
3371,4289
3371,4490
3371,5221
3371,2514
3371,5008
3371,3841
3371,2762
3371,5495
3371,1703
3371,115
3371,2114
3371,2251
3371,4811
3371,839
3371,1552
3371,78
3371,4962
3371,791
3371,3947
3371,2623
3371,1841
3371,2875
3371,2876
3371,6119
3371,6283
3371,6147
3371,1692
3371,3035
3371,1902
3371,12
3371,14
3371,3117
3371,1641
3371,4349
3371,1635
3371,3865
3371,2704
3371,5738
3371,68
3371,1085
3371,91
3371,3451
3371,3190
3371,2971
3371,4191
3371,4678
3371,3192
3371,945
3371,1896
3371,1895
3371,922
3371,1206
3371,4847
3371,4848
3371,4068
3371,5477
3371,5476
3371,3578
3371,2996
3371,1303
3371,4974
3371,620
3371,1712
3371,2475
3371,1495
3371,1115
3371,2719
3371,6091
3371,3964
3371,1230
3371,776
3371,5708
3371,3413
3371,1135
3371,2394
3371,716
3371,3209
3371,5059
3371,4610
3371,6062
3371,5293
3371,1399
3371,950
3371,4202
3371,1331
3371,4077
3371,1722
3371,3756
3371,1328
3371,5005
1466,2320
3802,3540
3802,2936
3802,3507
3802,1151
3802,679
3802,4642
3802,3682
3802,550
1695,2533
982,3653
982,4715
4541,331
5841,2179
2523,4044
4856,4394
4856,4667
4856,226
4856,2245
4856,5407
4856,5848
4856,5733
163,3239
1439,202
2627,5968
2627,76
2627,5933
2627,5078
2627,45
2627,5186
2627,5649
2627,1882
2627,3886
2627,3349
2627,3700
2627,5023
2627,425
2627,1190
2627,3561
2627,4125
2627,2115
2627,5158
2627,4624
2627,1822
2627,3348
2627,280
2627,2800
2627,5816
2627,2265
2627,5468
3101,887
3101,4540
3101,3663
3101,1769
2913,4271
2913,382
2486,2684
2486,2022
2486,4915
2486,3293
4753,5573
5520,2445
2414,2749
3053,1615
3053,1031
3053,3839
3053,6191
3053,6256
3053,3904
103,3653
1013,73
5571,330
721,6133
721,1918
721,4984
721,981
263,1749
3710,6170
6116,5963
798,3068
798,1517
798,4898
1297,4151
1297,2993
1297,3653
1297,445
1297,1376
1297,2432
1297,963
1297,2335
3942,3628
3942,5572
3942,4597
3942,3200
3942,2128
3942,3771
179,152
179,383
179,6122
179,5867
179,4492
5912,410
5912,5677
5912,4044
5912,66
5912,4729
5912,6067
5912,4212
5912,3233
5912,2476
780,3371
293,4298
293,4269
699,3476
699,1982
699,2811
699,550
1406,6017
1406,3843
1406,2009
99,2705
99,3165
99,3476
99,891
99,1587
398,4731
398,1967
398,1643
398,1955
398,4391
3056,47
3056,4716
3056,1844
5599,2006
4700,5277
4119,3371
3255,3989
3255,2006
3255,5200
2074,2881
3702,6152
5316,1646
5316,3769
3752,3769
1016,5693
5156,2822
3569,4114
5002,1706
5002,330
5722,3792
5722,1465
5722,608
5297,3786
6192,3854
5352,4442
3937,5030
1039,253
4219,1255
3980,3653
1662,1566
1662,1479
1662,2510
1662,3807
1662,4338
1662,2669
1662,1849
1662,4471
1662,4196
1662,872
1662,1996
1662,5424
1662,1986
1662,4078
2775,100
2775,1716
2775,3645
2775,4149
2775,1151
2775,6193
2775,221
2775,1584
2775,4941
2775,3738
2775,1483
2775,1097
2775,1445
2775,2450
2775,4145
2775,1909
2775,4340
2775,4838
2775,5384
2775,2671
2775,4889
2775,3594
2775,4406
2775,3537
2775,824
2775,258
2775,4398
2775,4047
2775,800
2775,2924
2775,1554
2775,6037
2775,4635
2775,3339
2775,2988
2775,1575
2775,86
2775,742
2775,6127
2775,478
2775,540
2775,1659
2775,386
2775,3788
2775,1221
2775,801
2775,798
2775,1266
2775,683
2775,878
2775,3901
2775,4705
2775,1772
2775,4305
2775,2678
2775,470
2775,1256
2775,5228
2775,309
2775,3335
2775,2895
2775,2756
2775,1118
2775,1212
2775,1093
2775,2736
2775,4880
2775,475
2775,5630
4947,5863
565,5109
565,4898
1360,5680
955,2436
4515,5072
4515,4613
4515,3754
4515,859
4515,4960
4515,4114
1187,1198
1187,4960
5165,1744
5165,873
5165,5687
5165,4459
670,410
670,1103
670,1238
670,6051
5319,1158
1432,1405
1432,1166
1432,3872
4885,2179
2798,5593
3685,3068
3685,4543
3685,1942
4227,563
4227,3859
1569,543
304,698
304,1007
304,2060
3972,2277
3972,659
3972,5491
3972,990
3972,4500
3972,4120
3972,2045
3972,4318
3972,4618
3972,3108
3972,2808
3972,3465
3972,1109
3972,3779
3972,3501
3972,2428
3972,2561
3972,3730
3972,1111
3972,5745
3972,5524
3972,179
3972,2187
3972,2170
3972,233
3972,5589
3972,3538
3199,2609
3199,5855
3199,4485
3199,1169
3199,5268
3981,1837
6153,4696
1321,4133
1169,783
1410,698
1410,3875
1410,1993
1410,4339
1410,3543
1410,5017
5497,6249
4016,1687
4016,4658
1861,1956
1861,5189
1763,5030
2975,5132
2975,3221
2975,863
365,6066
3633,3653
4177,1969
4177,3058
4177,3431
3403,2006
5909,4414
1487,2006
3959,462
3959,4722
3959,2329
3959,2626
3959,2544
3959,2918
3959,2676
3959,2515
3959,5901
4454,5569
2385,778
2239,3371
5199,1791
5199,3795
5199,49
5199,141
2900,4788
2900,917
2273,176
2273,3507
2273,6148
2273,6237
2273,4831
6005,698
5882,6187
4434,6010
4434,1501
1244,3571
1244,4062
1244,4180
4542,229
1464,3769
3204,4611
3159,2006
3098,3058
3098,5914
3098,4565
3098,4187
3098,267
3350,4298
3350,5505
2723,6180
2723,1760
2723,2922
2723,2342
2723,2222
2723,5500
2861,4803
2861,5813
2861,3423
2861,3890
2861,5320
2861,1404
2861,3852
2861,5986
2861,3927
2861,5323
2861,1691
2861,5034
2861,2506
2861,237
2861,1355
2861,250
2861,2317
2861,1639
2861,1065
1212,6218
5124,4336
5124,3328
5124,2613
5124,2589
5124,1752
1705,2240
4073,3159
811,3085
5971,3769
5283,5711
5283,2179
5283,3912
5283,2819
5283,4021
5283,4885
2889,5968
2889,4131
2889,4606
2889,3769
2889,2565
2889,164
2386,2006
4167,5826
3486,340
3486,4157
3486,1371
3486,2033
3486,4470
3486,3432
3486,73
3486,5345
6021,1882
2278,2651
3466,5968
3466,1804
3466,1828
3466,4771
4332,2106
4332,5241
4332,989
4332,4603
4332,2006
4332,5039
4332,5427
4332,1250
4332,5773
4332,1591
4332,2101
4332,5898
4332,1117
4332,4734
4332,1209
3878,4345
3878,2589
3878,719
3878,6181
4695,1972
4695,4994
4695,1892
2732,4260
2732,1068
157,5225
157,5519
157,4898
157,3176
157,402
1194,3878
1194,6173
3118,5076
3513,3653
820,4379
820,1672
820,2385
2008,3383
2008,4298
2008,5327
2008,2948
2008,907
2008,2573
2008,4818
5671,11
5253,3653
1157,3769
5050,4788
3414,5208
4244,3371
3935,5597
3935,5339
3935,433
3935,4909
5838,4788
4072,676
1972,2006
1875,5030
1874,4788
4859,6175
4859,3400
4859,3653
4859,1060
4859,1660
1562,983
6249,4623
3074,2587
3074,1737
3074,4269
1141,5586
1141,1083
1141,2285
1141,4452
1141,6165
1141,5177
1141,4876
1141,5375
1141,3556
1141,3889
1141,5356
1141,231
1141,5828
1141,1556
1141,1627
1141,4100
1141,755
1141,174
1141,5208
2411,3085
1546,6161
5761,177
5761,4637
6071,5192
6071,1651
6071,6003
6071,5801
6071,4282
6071,4232
6071,836
6071,4416
6071,6155
6071,3590
6071,3436
6071,2019
6071,3252
6071,3972
6071,5940
6071,5633
6071,6123
6071,1549
4464,5107
4464,3180
6002,2385
569,2822
2055,4081
3541,5569
5385,5142
5385,2816
5385,2575
5385,4092
539,3737
539,3912
539,2405
539,6200
539,1348
539,4110
539,1131
539,2599
539,1516
539,4888
539,1213
539,2152
539,1709
539,1527
2725,3291
1240,3899
1240,2878
1240,1845
1240,4460
1240,380
1240,4348
1240,650
1240,4240
1240,5307
1240,3368
1240,906
1240,2260
1240,1738
1240,1107
1240,4815
1240,3693
1240,5854
1240,1247
1240,2693
1240,5262
1240,1100
1240,2639
1240,1666
1240,1165
1240,3638
1240,4874
1240,2080
1240,3721
1240,2556
1240,2792
1240,6133
1240,5579
1240,2660
1240,4287
1240,4775
1240,3426
1240,2877
1240,209
1240,3587
1240,4764
1240,713
1240,4585
1240,5894
1240,1727
1240,912
1240,733
1240,4862
1240,706
1240,1690
1240,4450
1240,1497
1240,1078
1240,979
1240,3861
1240,561
1240,4902
1240,720
1240,4870
1240,2634
1240,5851
1240,1867
1240,3790
1240,3780
1240,4052
1240,2330
1240,1973
1240,886
1240,2284
1240,1780
1240,3237
1240,957
1240,3371
1240,590
1240,1155
1240,1992
1240,4625
1240,660
1240,1246
1240,2085
1240,4920
1240,3740
1240,196
1240,763
1240,3193
1240,1426
1240,501
1240,4716
1240,5703
1240,4683
1240,2015
1240,1457
1240,4323
1240,615
1240,5796
1240,4423
1240,2438
1240,1924
1240,4794
1240,2399
1240,3511
1240,1835
1240,2419
1240,5211
1240,3185
1240,6009
1240,5678
1240,1450
1240,5158
1240,5074
1240,1435
1240,612
1240,2129
1240,3824
1240,5526
1240,2147
1240,3498
1240,5242
1240,3080
1240,3172
1240,6244
1240,1045
1240,4662
1240,929
1240,480
1240,212
1240,2175
1240,1884
1240,6163
1240,3011
1240,4865
1240,3100
1240,2633
1240,6018
1240,1731
1240,6233
1240,4804
1240,2077
1240,3341
1240,1251
1240,3921
1240,2026
1240,5254
1240,3066
1240,6154
1240,685
1240,5046
1240,3142
1240,2371
1240,1732
1240,464
1240,3268
1240,3381
1240,1020
1240,2828
1240,2541
1240,2546
1240,1095
1240,2917
1240,2139
1240,2915
1240,1725
1240,3362
1240,3361
1240,215
1240,4816
1240,1735
